  0.16000000E+02 -0.17903535E-26 -0.51309215E-38
  0.16100000E+02 -0.20700921E-26 -0.50790533E-38
  0.16200000E+02 -0.23408346E-26 -0.50217411E-38
  0.16300000E+02 -0.26028451E-26 -0.49518162E-38
  0.16400000E+02 -0.28563798E-26 -0.48974057E-38
  0.16500000E+02 -0.31016870E-26 -0.48432505E-38
  0.16600000E+02 -0.33390072E-26 -0.47894497E-38
  0.16700000E+02 -0.35685739E-26 -0.47352376E-38
  0.16800000E+02 -0.37906132E-26 -0.46859742E-38
  0.16900000E+02 -0.40053446E-26 -0.46303883E-38
  0.17000000E+02 -0.42129808E-26 -0.45807062E-38
  0.17100000E+02 -0.44137280E-26 -0.45214543E-38
  0.17200000E+02 -0.46077863E-26 -0.44783014E-38
  0.17300000E+02 -0.47953498E-26 -0.44319631E-38
  0.17400000E+02 -0.49766067E-26 -0.43884583E-38
  0.17500000E+02 -0.51517396E-26 -0.43305119E-38
  0.17600000E+02 -0.53209256E-26 -0.42860099E-38
  0.17700000E+02 -0.54843365E-26 -0.42476650E-38
  0.17800000E+02 -0.56421390E-26 -0.41974526E-38
  0.17900000E+02 -0.57944950E-26 -0.41523224E-38
  0.18000000E+02 -0.59415614E-26 -0.41071265E-38
  0.18100000E+02 -0.60834905E-26 -0.40711456E-38
  0.18200000E+02 -0.62204301E-26 -0.40307198E-38
  0.18300000E+02 -0.63525237E-26 -0.39735076E-38
  0.18400000E+02 -0.64799107E-26 -0.39432272E-38
  0.18500000E+02 -0.66027260E-26 -0.39043051E-38
  0.18600000E+02 -0.67211010E-26 -0.38609288E-38
  0.18700000E+02 -0.68351629E-26 -0.38239736E-38
  0.18800000E+02 -0.69450355E-26 -0.37888944E-38
  0.18900000E+02 -0.70508388E-26 -0.37515234E-38
  0.19000000E+02 -0.71526894E-26 -0.37027129E-38
  0.19100000E+02 -0.72507004E-26 -0.36744566E-38
  0.19200000E+02 -0.73449816E-26 -0.36377931E-38
  0.19300000E+02 -0.74356399E-26 -0.35915831E-38
  0.19400000E+02 -0.75227789E-26 -0.35663369E-38
  0.19500000E+02 -0.76064991E-26 -0.35197900E-38
  0.19600000E+02 -0.76868984E-26 -0.34905649E-38
  0.19700000E+02 -0.77640717E-26 -0.34619863E-38
