  0.00000000E+00  0.34886383E-19 -0.41994117E-36
  0.10000000E+00  0.27936017E-19 -0.13657726E-36
  0.17500000E+02  0.13225807E-21  0.92346631E-40
  0.17600000E+02  0.13082926E-21  0.86740699E-40
  0.17700000E+02  0.12942315E-21  0.87701678E-40
  0.17800000E+02  0.12803928E-21  0.84204516E-40
  0.17900000E+02  0.12667718E-21  0.94986248E-40
  0.18000000E+02  0.12533641E-21  0.86409315E-40
  0.18100000E+02  0.12401652E-21  0.85149155E-40
  0.18200000E+02  0.12271710E-21  0.81894957E-40
  0.18300000E+02  0.12143772E-21  0.83262760E-40
  0.18400000E+02  0.12017798E-21  0.88171673E-40
  0.18500000E+02  0.11893749E-21  0.84859270E-40
  0.18600000E+02  0.11771586E-21  0.83643007E-40
  0.18700000E+02  0.11651272E-21  0.83422506E-40
  0.18800000E+02  0.11532769E-21  0.76546050E-40
  0.18900000E+02  0.11416043E-21  0.78024031E-40
  0.19000000E+02  0.11301057E-21  0.84957565E-40
  0.19100000E+02  0.11187779E-21  0.82746553E-40
  0.19200000E+02  0.11076175E-21  0.76821358E-40
  0.19300000E+02  0.10966212E-21  0.74925977E-40
  0.19400000E+02  0.10857859E-21  0.77275151E-40
  0.19500000E+02  0.10751085E-21  0.77108853E-40
  0.19600000E+02  0.10645859E-21  0.73479667E-40
  0.19700000E+02  0.10542153E-21  0.75798920E-40
  0.19800000E+02  0.10439938E-21  0.77869451E-40
  0.19900000E+02  0.10339184E-21  0.71304118E-40
  0.20000000E+02  0.10239866E-21  0.66244307E-40
  0.20100000E+02  0.10141956E-21  0.68893925E-40
  0.20200000E+02  0.10045427E-21  0.72585639E-40
  0.20300000E+02  0.99502552E-22  0.70913019E-40
  0.20400000E+02  0.98564143E-22  0.65450336E-40
  0.20500000E+02  0.97638802E-22  0.70212783E-40
  0.20600000E+02  0.96726290E-22  0.64018014E-40
  0.20700000E+02  0.95826373E-22  0.63483495E-40
  0.20800000E+02  0.94938823E-22  0.68492339E-40
  0.20900000E+02  0.94063417E-22  0.68475733E-40
  0.21000000E+02  0.93199937E-22  0.62453805E-40
  0.21100000E+02  0.92348168E-22  0.60679130E-40
  0.21200000E+02  0.91507903E-22  0.63053284E-40
  0.21300000E+02  0.90678937E-22  0.60104829E-40
  0.21400000E+02  0.89861070E-22  0.60047558E-40
  0.21500000E+02  0.89054107E-22  0.56412667E-40
  0.21600000E+02  0.88257857E-22  0.62677363E-40
  0.21700000E+02  0.87472133E-22  0.57264214E-40
  0.21800000E+02  0.86696752E-22  0.60425881E-40
  0.21900000E+02  0.85931535E-22  0.56134560E-40
  0.22000000E+02  0.85176306E-22  0.57910919E-40
  0.22100000E+02  0.84430895E-22  0.57641260E-40
  0.22200000E+02  0.83695133E-22  0.59402660E-40
  0.22300000E+02  0.82968856E-22  0.56648231E-40
  0.22400000E+02  0.82251904E-22  0.52745614E-40
  0.22500000E+02  0.81544118E-22  0.53823572E-40
  0.22600000E+02  0.80845345E-22  0.54152076E-40
  0.22700000E+02  0.80155433E-22  0.55040644E-40
  0.22800000E+02  0.79474235E-22  0.52749040E-40
  0.22900000E+02  0.78801605E-22  0.54481060E-40
  0.23000000E+02  0.78137402E-22  0.56302180E-40
  0.23100000E+02  0.77481488E-22  0.51890771E-40
  0.23200000E+02  0.76833725E-22  0.50626310E-40
  0.23300000E+02  0.76193980E-22  0.49685920E-40
  0.23400000E+02  0.75562124E-22  0.54400761E-40
  0.23500000E+02  0.74938026E-22  0.51564099E-40
  0.23600000E+02  0.74321563E-22  0.51231268E-40
  0.23700000E+02  0.73712612E-22  0.51792457E-40
  0.23800000E+02  0.73111050E-22  0.48383378E-40
  0.23900000E+02  0.72516762E-22  0.47930874E-40
  0.24000000E+02  0.71929630E-22  0.45770462E-40
  0.24100000E+02  0.71349541E-22  0.49725286E-40
  0.24200000E+02  0.70776384E-22  0.51529280E-40
  0.24300000E+02  0.70210050E-22  0.48786639E-40
  0.24400000E+02  0.69650431E-22  0.48450932E-40
  0.24500000E+02  0.69097423E-22  0.45270945E-40
  0.24600000E+02  0.68550923E-22  0.44940006E-40
  0.24700000E+02  0.68010830E-22  0.45581598E-40
  0.24800000E+02  0.67477045E-22  0.45077123E-40
  0.24900000E+02  0.66949471E-22  0.45338303E-40
  0.25000000E+02  0.66428012E-22  0.47366980E-40
  0.25100000E+02  0.65912575E-22  0.44198861E-40
  0.25200000E+02  0.65403069E-22  0.41447958E-40
  0.25300000E+02  0.64899403E-22  0.42598994E-40
  0.25400000E+02  0.64401489E-22  0.39486337E-40
  0.25500000E+02  0.63909241E-22  0.41675004E-40
  0.25600000E+02  0.63422573E-22  0.41977203E-40
  0.25700000E+02  0.62941403E-22  0.44272421E-40
  0.25800000E+02  0.62465647E-22  0.42780688E-40
  0.25900000E+02  0.61995227E-22  0.40138133E-40
  0.26000000E+02  0.61530062E-22  0.45733157E-40
  0.26100000E+02  0.61070076E-22  0.38183531E-40
  0.26200000E+02  0.60615192E-22  0.38941011E-40
  0.26300000E+02  0.60165336E-22  0.40625033E-40
  0.26400000E+02  0.59720435E-22  0.39631929E-40
  0.26500000E+02  0.59280415E-22  0.36796544E-40
  0.26600000E+02  0.58845208E-22  0.39192595E-40
  0.26700000E+02  0.58414743E-22  0.38152856E-40
  0.26800000E+02  0.57988952E-22  0.38189428E-40
  0.26900000E+02  0.57567768E-22  0.39975114E-40
  0.27000000E+02  0.57151125E-22  0.39718449E-40
  0.27100000E+02  0.56738959E-22  0.38515900E-40
  0.27200000E+02  0.56331206E-22  0.37405532E-40
  0.27300000E+02  0.55927804E-22  0.38683461E-40
  0.27400000E+02  0.55528692E-22  0.39625991E-40
  0.27500000E+02  0.55133809E-22  0.36710046E-40
  0.27600000E+02  0.54743096E-22  0.33398649E-40
  0.27700000E+02  0.54356495E-22  0.37087854E-40
  0.27800000E+02  0.53973949E-22  0.36883113E-40
  0.27900000E+02  0.53595401E-22  0.36264630E-40
  0.28000000E+02  0.53220798E-22  0.35697798E-40
  0.28100000E+02  0.52850083E-22  0.36045371E-40
  0.28200000E+02  0.52483204E-22  0.35384086E-40
  0.28300000E+02  0.52120109E-22  0.33401639E-40
  0.28400000E+02  0.51760746E-22  0.35712236E-40
  0.28500000E+02  0.51405064E-22  0.36172676E-40
  0.28600000E+02  0.51053014E-22  0.36196874E-40
  0.28700000E+02  0.50704546E-22  0.32873105E-40
  0.28800000E+02  0.50359612E-22  0.34214254E-40
  0.28900000E+02  0.50018166E-22  0.36425001E-40
  0.29000000E+02  0.49680160E-22  0.33039831E-40
  0.29100000E+02  0.49345548E-22  0.33760457E-40
  0.29200000E+02  0.49014286E-22  0.34408165E-40
  0.29300000E+02  0.48686330E-22  0.33782313E-40
  0.29400000E+02  0.48361635E-22  0.33833451E-40
  0.29500000E+02  0.48040159E-22  0.32041266E-40
  0.29600000E+02  0.47721859E-22  0.31258054E-40
  0.29700000E+02  0.47406695E-22  0.31102214E-40
  0.29800000E+02  0.47094625E-22  0.31216956E-40
  0.29900000E+02  0.46785609E-22  0.29863166E-40
  0.30000000E+02  0.46479608E-22  0.29850927E-40
  0.30100000E+02  0.46176583E-22  0.32212953E-40
  0.30200000E+02  0.45876495E-22  0.29773473E-40
  0.30300000E+02  0.45579307E-22  0.30760311E-40
  0.30400000E+02  0.45284982E-22  0.30943864E-40
  0.30500000E+02  0.44993484E-22  0.29066749E-40
  0.30600000E+02  0.44704776E-22  0.31073716E-40
  0.30700000E+02  0.44418823E-22  0.30029644E-40
  0.30800000E+02  0.44135591E-22  0.27907920E-40
  0.30900000E+02  0.43855045E-22  0.29144044E-40
  0.31000000E+02  0.43577151E-22  0.28741056E-40
  0.31100000E+02  0.43301877E-22  0.28720230E-40
  0.31200000E+02  0.43029189E-22  0.29378970E-40
  0.31300000E+02  0.42759056E-22  0.26916592E-40
  0.31400000E+02  0.42491446E-22  0.27613775E-40
  0.31500000E+02  0.42226328E-22  0.26408785E-40
  0.31600000E+02  0.41963671E-22  0.28254839E-40
  0.31700000E+02  0.41703444E-22  0.27062825E-40
  0.31800000E+02  0.41445619E-22  0.27777896E-40
  0.31900000E+02  0.41190166E-22  0.27137435E-40
  0.32000000E+02  0.40937055E-22  0.25875298E-40
  0.32100000E+02  0.40686259E-22  0.26849398E-40
  0.32200000E+02  0.40437749E-22  0.26842981E-40
  0.32300000E+02  0.40191499E-22  0.28041901E-40
  0.32400000E+02  0.39947480E-22  0.26566053E-40
  0.32500000E+02  0.39705666E-22  0.26265464E-40
  0.32600000E+02  0.39466031E-22  0.25056347E-40
  0.32700000E+02  0.39228548E-22  0.24121736E-40
  0.32800000E+02  0.38993192E-22  0.24970129E-40
  0.32900000E+02  0.38759939E-22  0.26719524E-40
  0.33000000E+02  0.38528762E-22  0.26029847E-40
  0.33100000E+02  0.38299638E-22  0.24292940E-40
  0.33200000E+02  0.38072542E-22  0.25663926E-40
  0.33300000E+02  0.37847451E-22  0.26139185E-40
  0.33400000E+02  0.37624341E-22  0.24119192E-40
  0.33500000E+02  0.37403189E-22  0.26186090E-40
  0.33600000E+02  0.37183973E-22  0.24352864E-40
  0.33700000E+02  0.36966670E-22  0.24312380E-40
  0.33800000E+02  0.36751257E-22  0.23412220E-40
  0.33900000E+02  0.36537714E-22  0.23733663E-40
  0.34000000E+02  0.36326018E-22  0.24299265E-40
  0.34100000E+02  0.36116149E-22  0.23917711E-40
  0.34200000E+02  0.35908086E-22  0.23421642E-40
  0.34300000E+02  0.35701807E-22  0.24557870E-40
  0.34400000E+02  0.35497294E-22  0.22051935E-40
  0.34500000E+02  0.35294525E-22  0.23350540E-40
  0.34600000E+02  0.35093481E-22  0.22783521E-40
  0.34700000E+02  0.34894143E-22  0.21800708E-40
  0.34800000E+02  0.34696491E-22  0.22571117E-40
  0.34900000E+02  0.34500507E-22  0.22684401E-40
  0.35000000E+02  0.34306172E-22  0.22350959E-40
  0.35100000E+02  0.34113467E-22  0.21326848E-40
  0.35200000E+02  0.33922375E-22  0.22165922E-40
  0.35300000E+02  0.33732878E-22  0.24220252E-40
  0.35400000E+02  0.33544958E-22  0.21986188E-40
  0.35500000E+02  0.33358597E-22  0.21502787E-40
  0.35600000E+02  0.33173778E-22  0.21553637E-40
  0.35700000E+02  0.32990486E-22  0.21905985E-40
  0.35800000E+02  0.32808702E-22  0.22458309E-40
  0.35900000E+02  0.32628410E-22  0.22829220E-40
  0.36000000E+02  0.32449595E-22  0.20834108E-40
  0.36100000E+02  0.32272240E-22  0.20346432E-40
  0.36200000E+02  0.32096329E-22  0.21199086E-40
  0.36300000E+02  0.31921847E-22  0.20726266E-40
  0.36400000E+02  0.31748779E-22  0.20637391E-40
  0.36500000E+02  0.31577109E-22  0.19988016E-40
  0.36600000E+02  0.31406822E-22  0.20115749E-40
  0.36700000E+02  0.31237903E-22  0.22587843E-40
  0.36800000E+02  0.31070339E-22  0.19897773E-40
  0.36900000E+02  0.30904114E-22  0.20616748E-40
  0.37000000E+02  0.30739215E-22  0.20595123E-40
  0.37100000E+02  0.30575627E-22  0.20083273E-40
  0.37200000E+02  0.30413336E-22  0.20405290E-40
  0.37300000E+02  0.30252330E-22  0.20658001E-40
  0.37400000E+02  0.30092594E-22  0.20562860E-40
  0.37500000E+02  0.29934115E-22  0.20119500E-40
  0.37600000E+02  0.29776881E-22  0.19568767E-40
  0.37700000E+02  0.29620877E-22  0.19535433E-40
  0.37800000E+02  0.29466092E-22  0.17818578E-40
  0.37900000E+02  0.29312513E-22  0.17946212E-40
  0.38000000E+02  0.29160126E-22  0.19504535E-40
  0.38100000E+02  0.29008921E-22  0.19193588E-40
  0.38200000E+02  0.28858885E-22  0.18872847E-40
  0.38300000E+02  0.28710006E-22  0.18753841E-40
  0.38400000E+02  0.28562272E-22  0.18834032E-40
  0.38500000E+02  0.28415671E-22  0.17925126E-40
  0.38600000E+02  0.28270192E-22  0.18575197E-40
  0.38700000E+02  0.28125824E-22  0.18640795E-40
  0.38800000E+02  0.27982555E-22  0.17703372E-40
  0.38900000E+02  0.27840374E-22  0.17894501E-40
  0.39000000E+02  0.27699271E-22  0.16958268E-40
  0.39100000E+02  0.27559233E-22  0.16927218E-40
  0.39200000E+02  0.27420252E-22  0.19560183E-40
  0.39300000E+02  0.27282316E-22  0.17744120E-40
  0.39400000E+02  0.27145414E-22  0.17263095E-40
  0.39500000E+02  0.27009537E-22  0.19540715E-40
  0.39600000E+02  0.26874675E-22  0.17291400E-40
  0.39700000E+02  0.26740816E-22  0.17543576E-40
  0.39800000E+02  0.26607952E-22  0.17063651E-40
  0.39900000E+02  0.26476073E-22  0.18097757E-40
  0.40000000E+02  0.26345168E-22  0.18150841E-40
