  0.53000000E+01  0.33585911E-23  0.36416989E-36
  0.54000000E+01  0.32849055E-23  0.35369192E-36
  0.55000000E+01  0.32118890E-23  0.34349022E-36
  0.56000000E+01  0.31396344E-23  0.33366600E-36
  0.57000000E+01  0.30682232E-23  0.32412043E-36
  0.58000000E+01  0.29977265E-23  0.31513831E-36
  0.59000000E+01  0.29282063E-23  0.30604359E-36
  0.60000000E+01  0.28597156E-23  0.29794051E-36
  0.61000000E+01  0.27922996E-23  0.28992790E-36
  0.62000000E+01  0.27259963E-23  0.28189294E-36
  0.63000000E+01  0.26608371E-23  0.27425366E-36
  0.64000000E+01  0.25968473E-23  0.26686947E-36
  0.65000000E+01  0.25340468E-23  0.26022671E-36
  0.66000000E+01  0.24724508E-23  0.25328595E-36
  0.67000000E+01  0.24120696E-23  0.24662497E-36
  0.68000000E+01  0.23529099E-23  0.24064389E-36
  0.69000000E+01  0.22949747E-23  0.23411039E-36
  0.70000000E+01  0.22382635E-23  0.22837744E-36
  0.71000000E+01  0.21827733E-23  0.22236382E-36
  0.72000000E+01  0.21284984E-23  0.21712555E-36
  0.73000000E+01  0.20754305E-23  0.21179259E-36
  0.74000000E+01  0.20235599E-23  0.20683578E-36
  0.75000000E+01  0.19728745E-23  0.20160349E-36
  0.76000000E+01  0.19233611E-23  0.19705803E-36
  0.77000000E+01  0.18750049E-23  0.19208626E-36
  0.78000000E+01  0.18277901E-23  0.18770997E-36
  0.79000000E+01  0.17816996E-23  0.18346832E-36
  0.80000000E+01  0.17367159E-23  0.17908641E-36
  0.81000000E+01  0.16928203E-23  0.17479544E-36
  0.82000000E+01  0.16499939E-23  0.17101742E-36
  0.83000000E+01  0.16082172E-23  0.16723727E-36
  0.84000000E+01  0.15674702E-23  0.16337495E-36
  0.85000000E+01  0.15277327E-23  0.15985651E-36
  0.86000000E+01  0.14889844E-23  0.15635879E-36
  0.87000000E+01  0.14512048E-23  0.15285312E-36
  0.88000000E+01  0.14143731E-23  0.14955223E-36
  0.89000000E+01  0.13784689E-23  0.14651140E-36
  0.90000000E+01  0.13434717E-23  0.14335499E-36
  0.91000000E+01  0.13093608E-23  0.14037676E-36
  0.92000000E+01  0.12761162E-23  0.13743895E-36
  0.93000000E+01  0.12437175E-23  0.13469270E-36
  0.94000000E+01  0.12121449E-23  0.13194505E-36
  0.95000000E+01  0.11813786E-23  0.12905378E-36
  0.96000000E+01  0.11513992E-23  0.12665654E-36
  0.97000000E+01  0.11221875E-23  0.12413365E-36
  0.98000000E+01  0.10937246E-23  0.12153334E-36
  0.99000000E+01  0.10659919E-23  0.11907149E-36
  0.10000000E+02  0.10389712E-23  0.11680743E-36
  0.10100000E+02  0.10126446E-23  0.11480263E-36
  0.10200000E+02  0.98699432E-24  0.11261187E-36
  0.10300000E+02  0.96200324E-24  0.11042483E-36
  0.10400000E+02  0.93765443E-24  0.10817575E-36
  0.10500000E+02  0.91393134E-24  0.10622421E-36
  0.10600000E+02  0.89081778E-24  0.10421674E-36
  0.10700000E+02  0.86829789E-24  0.10239914E-36
  0.10800000E+02  0.84635619E-24  0.10044865E-36
  0.10900000E+02  0.82497756E-24  0.98690682E-37
  0.11000000E+02  0.80414721E-24  0.97017295E-37
  0.11100000E+02  0.78385072E-24  0.95214012E-37
  0.11200000E+02  0.76407399E-24  0.93480952E-37
  0.11300000E+02  0.74480330E-24  0.91825319E-37
  0.11400000E+02  0.72602525E-24  0.90297929E-37
  0.11500000E+02  0.70772676E-24  0.88693061E-37
  0.11600000E+02  0.68989510E-24  0.87101708E-37
  0.11700000E+02  0.67251786E-24  0.85731650E-37
  0.11800000E+02  0.65558295E-24  0.84310268E-37
  0.11900000E+02  0.63907858E-24  0.83010395E-37
  0.12000000E+02  0.62299329E-24  0.81441570E-37
  0.12100000E+02  0.60731589E-24  0.80193356E-37
  0.12200000E+02  0.59203551E-24  0.78780168E-37
  0.12300000E+02  0.57714157E-24  0.77579976E-37
  0.12400000E+02  0.56262375E-24  0.76254493E-37
  0.12500000E+02  0.54847203E-24  0.75115783E-37
  0.12600000E+02  0.53467665E-24  0.73799913E-37
  0.12700000E+02  0.52122811E-24  0.72815720E-37
  0.12800000E+02  0.50811717E-24  0.71592854E-37
  0.12900000E+02  0.49533484E-24  0.70459129E-37
  0.13000000E+02  0.48287238E-24  0.69415663E-37
  0.13100000E+02  0.47072129E-24  0.68353025E-37
  0.13200000E+02  0.45887330E-24  0.67381967E-37
  0.13300000E+02  0.44732036E-24  0.66230848E-37
  0.13400000E+02  0.43605466E-24  0.65249929E-37
  0.13500000E+02  0.42506858E-24  0.64394062E-37
  0.13600000E+02  0.41435473E-24  0.63399793E-37
  0.13700000E+02  0.40390591E-24  0.62439617E-37
  0.13800000E+02  0.39371513E-24  0.61543528E-37
  0.13900000E+02  0.38377560E-24  0.60677585E-37
  0.14000000E+02  0.37408070E-24  0.59742940E-37
  0.14100000E+02  0.36462399E-24  0.58916377E-37
  0.14200000E+02  0.35539923E-24  0.58166011E-37
  0.14300000E+02  0.34640035E-24  0.57319430E-37
  0.14400000E+02  0.33762142E-24  0.56491180E-37
  0.14500000E+02  0.32905671E-24  0.55745570E-37
  0.14600000E+02  0.32070063E-24  0.54917697E-37
  0.14700000E+02  0.31254775E-24  0.54140807E-37
  0.14800000E+02  0.30459278E-24  0.53403276E-37
  0.14900000E+02  0.29683058E-24  0.52661937E-37
  0.15000000E+02  0.28925617E-24  0.51953263E-37
  0.15100000E+02  0.28186469E-24  0.51221578E-37
  0.15200000E+02  0.27465142E-24  0.50723075E-37
  0.15300000E+02  0.26761176E-24  0.49955650E-37
  0.15400000E+02  0.26074124E-24  0.49243625E-37
  0.15500000E+02  0.25403554E-24  0.48690229E-37
  0.15600000E+02  0.24749041E-24  0.48004531E-37
  0.15700000E+02  0.24110177E-24  0.47379198E-37
  0.15800000E+02  0.23486560E-24  0.46741500E-37
  0.15900000E+02  0.22877803E-24  0.46134252E-37
  0.16000000E+02  0.22283528E-24  0.45576332E-37
  0.16100000E+02  0.21703367E-24  0.45078463E-37
  0.16200000E+02  0.21136963E-24  0.44407997E-37
  0.16300000E+02  0.20583967E-24  0.43946121E-37
  0.16400000E+02  0.20044042E-24  0.43364222E-37
  0.16500000E+02  0.19516859E-24  0.42813942E-37
  0.16600000E+02  0.19002096E-24  0.42300211E-37
  0.16700000E+02  0.18499443E-24  0.41774630E-37
  0.16800000E+02  0.18008597E-24  0.41257545E-37
  0.16900000E+02  0.17529262E-24  0.40827462E-37
  0.17000000E+02  0.17061152E-24  0.40319287E-37
  0.17100000E+02  0.16603987E-24  0.39875608E-37
  0.17200000E+02  0.16157495E-24  0.39350124E-37
  0.17300000E+02  0.15721412E-24  0.38949942E-37
  0.17400000E+02  0.15295481E-24  0.38497763E-37
  0.17500000E+02  0.14879451E-24  0.38039060E-37
  0.17600000E+02  0.14473078E-24  0.37600817E-37
  0.17700000E+02  0.14076125E-24  0.37151184E-37
  0.17800000E+02  0.13688360E-24  0.36722043E-37
  0.17900000E+02  0.13309559E-24  0.36297010E-37
  0.18000000E+02  0.12939503E-24  0.35871291E-37
  0.18100000E+02  0.12577978E-24  0.35537755E-37
  0.18200000E+02  0.12224777E-24  0.35124893E-37
  0.18300000E+02  0.11879697E-24  0.34745699E-37
  0.18400000E+02  0.11542543E-24  0.34343733E-37
  0.18500000E+02  0.11213122E-24  0.33986754E-37
  0.18600000E+02  0.10891247E-24  0.33578055E-37
  0.18700000E+02  0.10576737E-24  0.33245870E-37
  0.18800000E+02  0.10269415E-24  0.32865479E-37
  0.18900000E+02  0.99691081E-25  0.32526944E-37
  0.19000000E+02  0.96756485E-25  0.32157011E-37
  0.19100000E+02  0.93888724E-25  0.31795643E-37
  0.19200000E+02  0.91086206E-25  0.31485750E-37
  0.19300000E+02  0.88347377E-25  0.31173764E-37
  0.19400000E+02  0.85670725E-25  0.30847622E-37
  0.19500000E+02  0.83054775E-25  0.30546129E-37
  0.19600000E+02  0.80498090E-25  0.30185879E-37
  0.19700000E+02  0.77999272E-25  0.29830601E-37
  0.19800000E+02  0.75556956E-25  0.29584547E-37
  0.19900000E+02  0.73169814E-25  0.29280089E-37
  0.20000000E+02  0.70836549E-25  0.28962316E-37
  0.20100000E+02  0.68555900E-25  0.28700195E-37
  0.20200000E+02  0.66326635E-25  0.28416074E-37
  0.20300000E+02  0.64147555E-25  0.28117018E-37
  0.20400000E+02  0.62017492E-25  0.27813645E-37
  0.20500000E+02  0.59935305E-25  0.27603228E-37
  0.20600000E+02  0.57899882E-25  0.27293107E-37
  0.20700000E+02  0.55910142E-25  0.27010700E-37
  0.20800000E+02  0.53965026E-25  0.26775458E-37
  0.20900000E+02  0.52063506E-25  0.26511237E-37
  0.21000000E+02  0.50204577E-25  0.26240650E-37
  0.21100000E+02  0.48387260E-25  0.25989869E-37
  0.21200000E+02  0.46610599E-25  0.25764869E-37
  0.21300000E+02  0.44873664E-25  0.25512395E-37
  0.21400000E+02  0.43175546E-25  0.25248361E-37
  0.21500000E+02  0.41515358E-25  0.25022359E-37
  0.21600000E+02  0.39892237E-25  0.24805712E-37
  0.21700000E+02  0.38305339E-25  0.24571999E-37
  0.21800000E+02  0.36753842E-25  0.24319517E-37
  0.21900000E+02  0.35236945E-25  0.24133930E-37
  0.22000000E+02  0.33753863E-25  0.23886091E-37
  0.22100000E+02  0.32303834E-25  0.23650609E-37
  0.22200000E+02  0.30886112E-25  0.23470868E-37
  0.22300000E+02  0.29499970E-25  0.23249431E-37
  0.22400000E+02  0.28144699E-25  0.23044256E-37
  0.22500000E+02  0.26819606E-25  0.22824607E-37
  0.22600000E+02  0.25524016E-25  0.22591243E-37
  0.22700000E+02  0.24257270E-25  0.22389462E-37
  0.22800000E+02  0.23018723E-25  0.22210747E-37
  0.22900000E+02  0.21807748E-25  0.22006772E-37
  0.23000000E+02  0.20623731E-25  0.21847723E-37
  0.23100000E+02  0.19466074E-25  0.21610589E-37
  0.23200000E+02  0.18334192E-25  0.21436883E-37
  0.23300000E+02  0.17227516E-25  0.21249277E-37
  0.23400000E+02  0.16145489E-25  0.21075227E-37
  0.23500000E+02  0.15087565E-25  0.20894608E-37
  0.23600000E+02  0.14053216E-25  0.20701023E-37
  0.23700000E+02  0.13041922E-25  0.20532120E-37
  0.23800000E+02  0.12053177E-25  0.20361234E-37
  0.23900000E+02  0.11086488E-25  0.20182666E-37
  0.24000000E+02  0.10141370E-25  0.20011834E-37
  0.24100000E+02  0.92173540E-26  0.19856153E-37
  0.24200000E+02  0.83139781E-26  0.19710284E-37
  0.24300000E+02  0.74307931E-26  0.19513604E-37
  0.24400000E+02  0.65673597E-26  0.19345341E-37
  0.24500000E+02  0.57232490E-26  0.19183422E-37
  0.24600000E+02  0.48980419E-26  0.19043212E-37
  0.24700000E+02  0.40913289E-26  0.18898537E-37
  0.24800000E+02  0.33027101E-26  0.18749847E-37
  0.24900000E+02  0.25317947E-26  0.18610807E-37
  0.25000000E+02  0.17782011E-26  0.18438945E-37
  0.25100000E+02  0.10415562E-26  0.18280150E-37
  0.25200000E+02  0.32149560E-27  0.18127690E-37
  0.25300000E+02 -0.38233690E-27  0.17990175E-37
  0.25400000E+02 -0.10702893E-26  0.17824720E-37
  0.25500000E+02 -0.17427016E-26  0.17718303E-37
  0.25600000E+02 -0.23999062E-26  0.17581895E-37
  0.25700000E+02 -0.30422280E-26  0.17422082E-37
  0.25800000E+02 -0.36699843E-26  0.17294940E-37
  0.25900000E+02 -0.42834854E-26  0.17160657E-37
  0.26000000E+02 -0.48830347E-26  0.17019434E-37
  0.26100000E+02 -0.54689286E-26  0.16912831E-37
  0.26200000E+02 -0.60414568E-26  0.16742923E-37
  0.26300000E+02 -0.66009027E-26  0.16633899E-37
  0.26400000E+02 -0.71475431E-26  0.16512022E-37
  0.26500000E+02 -0.76816489E-26  0.16383669E-37
  0.26600000E+02 -0.82034848E-26  0.16247686E-37
  0.26700000E+02 -0.87133095E-26  0.16123268E-37
  0.26800000E+02 -0.92113761E-26  0.15988782E-37
  0.26900000E+02 -0.96979321E-26  0.15889022E-37
  0.27000000E+02 -0.10173219E-25  0.15758828E-37
  0.27100000E+02 -0.10637474E-25  0.15659543E-37
  0.27200000E+02 -0.11090929E-25  0.15509550E-37
  0.27300000E+02 -0.11533809E-25  0.15392425E-37
  0.27400000E+02 -0.11966336E-25  0.15287349E-37
  0.27500000E+02 -0.12388726E-25  0.15191652E-37
  0.27600000E+02 -0.12801191E-25  0.15080539E-37
  0.27700000E+02 -0.13203938E-25  0.14981870E-37
  0.27800000E+02 -0.13597170E-25  0.14867843E-37
  0.27900000E+02 -0.13981084E-25  0.14756178E-37
  0.28000000E+02 -0.14355875E-25  0.14659257E-37
  0.28100000E+02 -0.14721732E-25  0.14567581E-37
  0.28200000E+02 -0.15078841E-25  0.14416877E-37
  0.28300000E+02 -0.15427383E-25  0.14337214E-37
  0.28400000E+02 -0.15767535E-25  0.14242474E-37
  0.28500000E+02 -0.16099471E-25  0.14133948E-37
  0.28600000E+02 -0.16423361E-25  0.14052052E-37
  0.28700000E+02 -0.16739372E-25  0.13934732E-37
  0.28800000E+02 -0.17047667E-25  0.13847367E-37
  0.28900000E+02 -0.17348403E-25  0.13725531E-37
  0.29000000E+02 -0.17641738E-25  0.13657131E-37
  0.29100000E+02 -0.17927823E-25  0.13536408E-37
  0.29200000E+02 -0.18206809E-25  0.13447214E-37
  0.29300000E+02 -0.18478840E-25  0.13378148E-37
  0.29400000E+02 -0.18744060E-25  0.13259744E-37
  0.29500000E+02 -0.19002609E-25  0.13197949E-37
  0.29600000E+02 -0.19254624E-25  0.13108348E-37
  0.29700000E+02 -0.19500238E-25  0.12986124E-37
  0.29800000E+02 -0.19739584E-25  0.12914996E-37
  0.29900000E+02 -0.19972788E-25  0.12816846E-37
  0.30000000E+02 -0.20199978E-25  0.12747237E-37
  0.30100000E+02 -0.20421276E-25  0.12643350E-37
  0.30200000E+02 -0.20636803E-25  0.12570987E-37
  0.30300000E+02 -0.20846676E-25  0.12493506E-37
  0.30400000E+02 -0.21051011E-25  0.12403381E-37
  0.30500000E+02 -0.21249922E-25  0.12300455E-37
  0.30600000E+02 -0.21443518E-25  0.12242777E-37
  0.30700000E+02 -0.21631908E-25  0.12163344E-37
  0.30800000E+02 -0.21815199E-25  0.12075495E-37
  0.30900000E+02 -0.21993494E-25  0.12015630E-37
  0.31000000E+02 -0.22166895E-25  0.11937055E-37
  0.31100000E+02 -0.22335501E-25  0.11867309E-37
  0.31200000E+02 -0.22499411E-25  0.11745830E-37
  0.31300000E+02 -0.22658720E-25  0.11693988E-37
  0.31400000E+02 -0.22813521E-25  0.11604528E-37
  0.31500000E+02 -0.22963907E-25  0.11546727E-37
  0.31600000E+02 -0.23109966E-25  0.11485955E-37
  0.31700000E+02 -0.23251787E-25  0.11392848E-37
  0.31800000E+02 -0.23389455E-25  0.11344442E-37
  0.31900000E+02 -0.23523057E-25  0.11241837E-37
  0.32000000E+02 -0.23652673E-25  0.11189979E-37
  0.32100000E+02 -0.23778384E-25  0.11114386E-37
  0.32200000E+02 -0.23900271E-25  0.11031733E-37
  0.32300000E+02 -0.24018411E-25  0.10985225E-37
  0.32400000E+02 -0.24132880E-25  0.10907876E-37
  0.32500000E+02 -0.24243752E-25  0.10843297E-37
  0.32600000E+02 -0.24351100E-25  0.10767071E-37
  0.32700000E+02 -0.24454997E-25  0.10711446E-37
  0.32800000E+02 -0.24555511E-25  0.10634944E-37
  0.32900000E+02 -0.24652713E-25  0.10584289E-37
  0.33000000E+02 -0.24746668E-25  0.10505546E-37
  0.33100000E+02 -0.24837443E-25  0.10436395E-37
  0.33200000E+02 -0.24925103E-25  0.10374847E-37
  0.33300000E+02 -0.25009710E-25  0.10332088E-37
  0.33400000E+02 -0.25091328E-25  0.10261264E-37
  0.33500000E+02 -0.25170016E-25  0.10191696E-37
  0.33600000E+02 -0.25245834E-25  0.10132998E-37
  0.33700000E+02 -0.25318841E-25  0.10071350E-37
  0.33800000E+02 -0.25389093E-25  0.10011511E-37
  0.33900000E+02 -0.25456647E-25  0.99524436E-38
  0.34000000E+02 -0.25521558E-25  0.98826674E-38
  0.34100000E+02 -0.25583880E-25  0.98555059E-38
  0.34200000E+02 -0.25643664E-25  0.97747208E-38
  0.34300000E+02 -0.25700964E-25  0.97306986E-38
  0.34400000E+02 -0.25755829E-25  0.96601076E-38
  0.34500000E+02 -0.25808310E-25  0.96062069E-38
  0.34600000E+02 -0.25858455E-25  0.95541739E-38
  0.34700000E+02 -0.25906312E-25  0.94946341E-38
  0.34800000E+02 -0.25951927E-25  0.94343352E-38
  0.34900000E+02 -0.25995346E-25  0.93781907E-38
  0.35000000E+02 -0.26036615E-25  0.93398899E-38
  0.35100000E+02 -0.26075777E-25  0.92736568E-38
  0.35200000E+02 -0.26112876E-25  0.92383876E-38
  0.35300000E+02 -0.26147954E-25  0.91631150E-38
  0.35400000E+02 -0.26181052E-25  0.91210754E-38
  0.35500000E+02 -0.26212212E-25  0.90722488E-38
  0.35600000E+02 -0.26241472E-25  0.90211775E-38
  0.35700000E+02 -0.26268873E-25  0.89695722E-38
  0.35800000E+02 -0.26294452E-25  0.89222450E-38
  0.35900000E+02 -0.26318247E-25  0.88606560E-38
  0.36000000E+02 -0.26340295E-25  0.88054740E-38
  0.36100000E+02 -0.26360633E-25  0.87525197E-38
  0.36200000E+02 -0.26379294E-25  0.87138803E-38
  0.36300000E+02 -0.26396316E-25  0.86788587E-38
  0.36400000E+02 -0.26411730E-25  0.86179003E-38
  0.36500000E+02 -0.26425571E-25  0.85776569E-38
  0.36600000E+02 -0.26437872E-25  0.85293659E-38
  0.36700000E+02 -0.26448665E-25  0.84712766E-38
  0.36800000E+02 -0.26457980E-25  0.84299592E-38
  0.36900000E+02 -0.26465850E-25  0.83941932E-38
  0.37000000E+02 -0.26472304E-25  0.83530822E-38
  0.37100000E+02 -0.26477371E-25  0.82832256E-38
  0.37200000E+02 -0.26481082E-25  0.82626917E-38
  0.37300000E+02 -0.26483465E-25  0.82033632E-38
  0.37400000E+02 -0.26484547E-25  0.81838024E-38
  0.37500000E+02 -0.26484357E-25  0.81213827E-38
  0.37600000E+02 -0.26482921E-25  0.80722309E-38
  0.37700000E+02 -0.26480265E-25  0.80308532E-38
  0.37800000E+02 -0.26476415E-25  0.79908103E-38
  0.37900000E+02 -0.26471398E-25  0.79536209E-38
  0.38000000E+02 -0.26465237E-25  0.79116998E-38
  0.38100000E+02 -0.26457957E-25  0.78663677E-38
  0.38200000E+02 -0.26449583E-25  0.78163552E-38
  0.38300000E+02 -0.26440137E-25  0.77798300E-38
  0.38400000E+02 -0.26429643E-25  0.77447950E-38
  0.38500000E+02 -0.26418124E-25  0.77041384E-38
  0.38600000E+02 -0.26405601E-25  0.76689182E-38
  0.38700000E+02 -0.26392096E-25  0.76265025E-38
  0.38800000E+02 -0.26377631E-25  0.75722081E-38
  0.38900000E+02 -0.26362227E-25  0.75467640E-38
  0.39000000E+02 -0.26345904E-25  0.75059246E-38
  0.39100000E+02 -0.26328682E-25  0.74566985E-38
  0.39200000E+02 -0.26310582E-25  0.74283493E-38
  0.39300000E+02 -0.26291621E-25  0.73855304E-38
  0.39400000E+02 -0.26271821E-25  0.73490822E-38
  0.39500000E+02 -0.26251198E-25  0.73124905E-38
  0.39600000E+02 -0.26229772E-25  0.72699419E-38
  0.39700000E+02 -0.26207560E-25  0.72365955E-38
  0.39800000E+02 -0.26184580E-25  0.72139613E-38
  0.39900000E+02 -0.26160850E-25  0.71718069E-38
  0.40000000E+02 -0.26136386E-25  0.71294482E-38
